acci_ref,loc_east_osgr,loc_nor_osgr,longitude,latitude,date,_months_,day_of_week,time,hour_of_day,time_category,loc_auth_ons_distr,first_road_class,first_road_num,road_type,speed_limit,junc_detail,sec_road_class,ped_cross_hum_con,ped_cross_phy_facil,light_con,weath_con,road_surf_con,spec_con_site,carri_haz,urb_or_rur_area,did_poli_offi_att,tru_road_flag,lsoa_of_acc_loc,num_of_casu,num_of_vehi,acci_severity
451106640,486150,160278,-0.764716,51.335078,11/6/2021,nov,7,0:30:00,0,night,E07000214,3,30,6,40,0,0,0,0,4,1,1,0,0,1,1,2,E01030793,1,2,2
451106711,515376,168466,-0.342692,51.403497,11/6/2021,nov,7,10:40:00,10,morni,E07000207,3,309,6,40,0,0,0,0,1,1,1,0,0,2,1,2,E01030326,1,2,3
451106715,504988,165366,-0.492893,51.377648,11/6/2021,nov,7,10:03:00,10,morni,E07000212,3,318,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030649,4,4,3
451106733,513938,154698,-0.367756,51.280038,11/6/2021,nov,7,10:39:00,10,morni,E07000210,6,0,6,30,3,6,2,5,1,8,1,0,0,1,1,2,E01030523,1,1,3
451106777,532879,150769,-0.09779,51.24063,11/6/2021,nov,7,14:18:00,14,after,E07000215,3,25,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030815,1,1,3
451106814,522214,163144,-0.246261,51.354235,11/6/2021,nov,7,17:10:00,17,after,E07000208,4,2200,7,30,5,3,0,0,4,1,1,0,0,1,3,2,E01030390,2,2,3
451106833,491993,140376,-0.68597,51.155251,11/4/2021,nov,5,17:05:00,17,after,E07000216,3,3,3,70,0,0,0,0,6,1,1,0,0,2,1,1,E01030879,1,2,3
451106849,500244,158815,-0.562874,51.319618,11/6/2021,nov,7,18:28:00,18,eveni,E07000217,3,324,3,50,5,3,0,0,4,1,1,0,0,1,1,2,E01030968,1,2,3
451106919,495608,146961,-0.632545,51.213855,11/7/2021,nov,1,9:05:00,9,morni,E07000209,4,3000,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030478,1,2,3
451107032,501139,150826,-0.552293,51.247645,11/5/2021,nov,6,15:40:00,15,after,E07000209,3,25,6,30,3,6,0,0,1,1,1,0,2,1,1,2,E01030438,1,2,2
451107036,498051,151069,-0.596456,51.250368,11/7/2021,nov,1,18:40:00,18,eveni,E07000209,6,0,1,30,2,3,0,0,4,1,1,0,0,1,1,2,E01030493,1,2,3
451107042,511944,166158,-0.392737,51.383439,11/7/2021,nov,1,19:23:00,19,eveni,E07000207,6,0,6,30,3,6,0,0,4,1,1,0,0,1,1,2,E01030355,1,1,2
451107045,532559,156330,-0.100311,51.290681,11/7/2021,nov,1,22:58:00,22,eveni,E07000215,6,0,6,30,3,6,0,4,4,1,1,0,0,1,1,2,E01030858,1,2,3
451107231,504457,159743,-0.502166,51.327202,11/8/2021,nov,2,8:25:00,8,morni,E07000217,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030998,1,1,3
451107269,509311,166513,-0.43045,51.387143,11/8/2021,nov,2,3:19:00,3,night,E07000213,6,0,6,30,0,0,0,0,4,1,2,0,0,2,1,2,E01030732,1,2,3
451107350,493091,139503,-0.670499,51.147225,11/8/2021,nov,2,10:30:00,10,morni,E07000216,3,286,6,50,0,0,0,0,1,1,1,0,0,2,1,2,E01030879,1,2,2
451107384,503634,169341,-0.51118,51.413627,11/7/2021,nov,1,17:38:00,17,after,E07000212,3,320,6,40,0,0,0,0,4,1,1,0,0,1,1,2,E01030686,3,2,3
451107425,482688,145326,-0.817853,51.201172,5/25/2021,may,3,18:55:00,18,eveni,E07000216,3,325,6,20,9,6,0,1,4,1,1,0,0,1,3,2,E01030905,2,1,3
451107450,527766,149920,-0.171299,51.234167,11/8/2021,nov,2,16:19:00,16,after,E07000211,3,23,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030613,1,4,3
451107464,507950,171426,-0.448507,51.431563,11/8/2021,nov,2,15:18:00,15,after,E07000213,6,0,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030703,1,5,2
451107767,507940,171010,-0.448777,51.427826,11/9/2021,nov,3,8:30:00,8,morni,E07000213,6,0,6,30,0,0,0,0,1,1,2,0,0,1,1,2,E01030701,1,1,3
451107882,523500,150683,-0.23211,51.241963,11/7/2021,nov,1,12:00:00,12,after,E07000210,3,25,6,50,0,0,0,0,1,1,1,0,0,1,1,2,E01030527,2,3,3
451107919,504866,165950,-0.494473,51.38292,11/8/2021,nov,2,9:10:00,9,morni,E07000212,3,317,3,30,0,0,0,1,1,1,1,0,0,1,1,2,E01030651,1,2,3
451107977,508189,159407,-0.448725,51.323485,11/9/2021,nov,3,10:09:00,10,morni,E07000209,3,3,7,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030458,1,2,3
451107986,523638,158368,-0.227477,51.311002,11/9/2021,nov,3,16:44:00,16,after,E07000211,4,2221,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030644,1,2,3
451107990,496381,143304,-0.622462,51.180851,11/8/2021,nov,2,21:00:00,21,eveni,E07000216,3,3100,1,30,1,6,0,0,4,1,2,0,0,1,1,2,E01030914,1,1,3
451107991,500402,157519,-0.560972,51.307941,11/9/2021,nov,3,18:10:00,18,eveni,E07000217,3,247,6,30,9,3,0,5,4,1,1,0,0,1,3,2,E01030992,1,1,3
451108011,511341,147360,-0.407255,51.214594,11/9/2021,nov,3,20:47:00,20,eveni,E07000210,3,25,6,60,0,0,0,0,6,1,1,0,0,2,1,2,E01030555,4,1,2
451108017,498455,151605,-0.590522,51.255117,11/9/2021,nov,3,21:45:00,21,eveni,E07000209,4,1,6,30,0,0,0,4,4,1,1,0,0,1,1,2,E01030485,1,1,2
451108039,501613,170398,-0.539928,51.423493,11/10/2021,nov,4,2:21:00,2,night,E07000212,1,25,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030687,2,2,3
451108183,497252,143819,-0.609865,51.185333,11/9/2021,nov,3,16:25:00,16,after,E07000216,3,3100,3,30,7,4,0,0,1,1,1,0,0,1,3,2,E01030916,1,2,3
451108213,535107,159313,-0.062664,51.316891,11/10/2021,nov,4,6:00:00,6,morni,E07000215,4,269,6,30,3,6,0,0,4,2,2,0,0,1,3,2,E01030856,2,2,3
451108304,516479,149410,-0.33306,51.231996,11/10/2021,nov,4,9:14:00,9,morni,E07000210,6,0,9,20,0,0,0,0,1,1,2,0,0,1,1,2,E01030534,1,1,3
451108333,494428,143945,-0.650227,51.186939,11/10/2021,nov,4,7:58:00,7,morni,E07000209,3,3,7,70,5,6,0,0,1,2,2,0,0,2,1,2,E01030472,1,1,3
451108389,489499,148219,-0.719671,51.226154,11/9/2021,nov,3,19:00:00,19,eveni,E07000209,3,31,3,60,0,0,0,0,6,1,1,0,0,2,1,2,E01030471,2,2,3
451108404,508291,161014,-0.446774,51.33791,11/9/2021,nov,3,17:40:00,17,after,E07000207,3,245,6,50,0,0,0,0,4,1,1,0,0,2,1,2,E01030346,1,3,3
451108416,499606,157692,-0.57234,51.309635,11/10/2021,nov,4,12:40:00,12,after,E07000217,6,0,1,30,1,6,0,0,1,1,2,0,0,1,1,2,E01031001,1,2,3
451108442,512335,166240,-0.387095,51.384099,11/10/2021,nov,4,15:15:00,15,after,E07000207,6,0,6,30,9,6,0,0,1,1,2,0,0,2,3,2,E01030355,2,2,3
451108491,512217,159468,-0.390922,51.323254,11/10/2021,nov,4,16:21:00,16,after,E07000207,3,245,6,30,3,6,0,0,4,1,2,0,0,1,1,2,E01030303,2,3,3
451108550,489056,162271,-0.722514,51.352546,11/10/2021,nov,4,19:57:00,19,eveni,E07000214,6,0,6,30,3,6,0,0,4,2,2,0,0,1,1,2,E01030788,1,2,3
451108581,514332,141120,-0.366432,51.157916,11/11/2021,nov,5,0:47:00,0,night,E07000210,6,0,6,60,0,0,0,0,6,8,2,0,0,2,1,2,E01030557,1,1,3
451108720,529499,152707,-0.145484,51.258825,11/9/2021,nov,3,17:15:00,17,after,E07000211,6,0,6,30,0,0,0,0,5,1,1,0,0,1,3,2,E01030600,1,2,3
451108891,496440,152826,-0.61906,51.266437,11/10/2021,nov,4,16:30:00,16,after,E07000209,6,0,6,30,3,6,2,0,1,1,1,0,0,2,2,2,E01030499,1,2,3
451108932,495618,148489,-0.631995,51.227589,11/10/2021,nov,4,7:11:00,7,morni,E07000209,3,31,3,60,0,0,0,0,1,2,2,0,0,2,1,2,E01030478,5,7,2
451108953,482721,145397,-0.817365,51.201805,11/10/2021,nov,4,18:20:00,18,eveni,E07000216,6,0,6,30,9,3,0,0,5,2,2,0,0,1,3,2,E01030905,1,1,3
451108963,508114,168769,-0.446959,51.40765,11/11/2021,nov,5,14:06:00,14,after,E07000213,6,0,6,40,3,6,0,0,1,1,1,0,0,2,1,2,E01030722,2,2,3
451108975,499481,150010,-0.576267,51.240601,11/11/2021,nov,5,15:55:00,15,after,E07000209,6,0,6,30,3,3,0,4,1,1,1,0,0,1,1,2,E01030451,1,2,3
451109012,539704,159166,0.003201,51.314461,11/11/2021,nov,5,13:50:00,13,after,E07000215,6,0,6,60,0,0,0,0,1,9,1,0,0,2,3,2,E01030852,1,2,3
451109014,520562,160232,-0.270959,51.328415,11/11/2021,nov,5,16:45:00,16,after,E07000208,3,24,6,30,3,6,0,0,4,1,1,0,0,1,2,2,E01030419,1,2,3
451109098,525398,150991,-0.204825,51.244318,11/11/2021,nov,5,17:00:00,17,after,E07000211,3,217,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030627,1,2,2
451109226,517214,148929,-0.322695,51.227523,11/12/2021,nov,6,8:15:00,8,morni,E07000210,3,24,6,40,3,6,0,0,1,2,2,0,0,2,1,2,E01030537,1,2,3
451109227,500722,157497,-0.556388,51.307686,11/11/2021,nov,5,16:20:00,16,after,E07000217,6,0,7,20,0,0,0,0,4,1,1,0,0,1,1,2,E01030972,1,1,3
451109411,529480,150806,-0.146442,51.241744,11/12/2021,nov,6,13:49:00,13,after,E07000211,6,0,6,30,0,0,0,0,1,8,2,0,0,2,1,2,E01030612,1,1,3
451109437,511095,147361,-0.410775,51.214651,11/12/2021,nov,6,13:26:00,13,after,E07000210,3,25,6,40,0,0,0,0,1,2,2,0,0,2,1,2,E01030555,1,2,3
451109449,500988,171698,-0.548544,51.435291,11/12/2021,nov,6,15:08:00,15,after,E07000212,3,30,3,50,3,6,0,0,1,1,2,0,0,1,1,2,E01030668,2,2,3
451109473,496140,163030,-0.620612,51.358216,11/12/2021,nov,6,17:31:00,17,after,E07000214,6,0,6,40,0,0,0,0,1,9,1,0,0,1,3,2,E01030763,1,1,3
451109508,502170,167060,-0.532881,51.393389,11/12/2021,nov,6,19:35:00,19,eveni,E07000212,1,25,3,70,0,0,0,0,4,8,2,0,0,2,1,1,E01030677,1,3,3
451109519,501746,168214,-0.538642,51.403838,11/13/2021,nov,7,0:50:00,0,night,E07000212,1,25,3,70,0,0,0,0,6,1,1,0,0,1,1,1,E01030685,2,2,3
451109582,527954,149599,-0.168722,51.23124,11/13/2021,nov,7,8:50:00,8,morni,E07000211,6,0,6,30,0,0,0,0,1,2,2,0,0,1,1,2,E01030574,1,1,3
451109623,508544,164164,-0.442185,51.366176,11/13/2021,nov,7,10:33:00,10,morni,E07000207,4,372,6,30,3,3,0,0,1,1,1,0,0,1,1,2,E01030348,1,2,2
451109650,493611,147645,-0.66095,51.220334,11/9/2021,nov,3,9:50:00,9,morni,E07000209,6,0,6,40,3,4,0,4,1,1,1,0,0,2,1,2,E01030472,1,2,2
451109654,499100,149429,-0.581883,51.235445,11/13/2021,nov,7,16:00:00,16,after,E07000209,3,31,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030452,1,1,3
451109663,524061,156958,-0.221901,51.298238,11/13/2021,nov,7,12:49:00,12,after,E07000211,3,217,3,40,9,6,0,4,1,1,1,1,0,2,1,2,E01030636,1,1,2
451109674,488461,161677,-0.731204,51.347299,11/13/2021,nov,7,15:40:00,15,after,E07000214,6,0,6,30,9,6,0,0,1,1,2,0,0,1,1,2,E01030787,1,2,3
451109701,530974,153270,-0.124151,51.263548,11/12/2021,nov,6,22:01:00,22,eveni,E07000215,1,25,3,70,0,0,0,0,4,2,2,0,0,2,1,1,E01030815,2,1,3
451109704,512659,152864,-0.386664,51.263808,11/13/2021,nov,7,23:00:00,23,eveni,E07000210,6,0,6,30,0,0,0,0,4,1,1,0,0,1,2,2,E01030521,1,2,3
451109723,484455,145399,-0.792551,51.20157,11/14/2021,nov,1,2:00:00,2,night,E07000216,3,287,6,30,0,0,0,5,4,1,1,0,0,1,1,2,E01030883,1,2,3
451109848,491887,161231,-0.68214,51.342747,11/14/2021,nov,1,2:20:00,2,night,E07000214,6,0,6,50,0,0,0,0,5,1,1,0,0,2,1,2,E01030780,1,2,3
451109855,508377,164265,-0.444552,51.367116,11/14/2021,nov,1,1:30:00,1,night,E07000207,6,0,6,30,6,6,0,0,4,1,1,0,0,1,1,2,E01030375,1,3,3
451109873,504439,171352,-0.499017,51.431555,11/14/2021,nov,1,22:22:00,22,eveni,E07000213,3,1,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030737,1,1,3
451109875,487619,158099,-0.744169,51.315265,11/13/2021,nov,7,3:40:00,3,night,E07000214,3,325,1,20,1,4,0,0,1,1,1,0,0,1,3,2,E01030766,1,2,3
451110067,501570,170429,-0.540538,51.42378,11/15/2021,nov,2,6:42:00,6,morni,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030687,2,8,3
451110156,494643,142618,-0.6475,51.174974,11/13/2021,nov,7,8:25:00,8,morni,E07000216,6,0,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030937,3,4,3
451110170,511614,164516,-0.397993,51.368745,11/14/2021,nov,1,13:34:00,13,after,E07000207,3,244,3,40,0,0,0,0,1,1,2,0,0,1,1,2,E01030311,2,2,3
451110212,520336,163246,-0.273184,51.355552,11/15/2021,nov,2,8:10:00,8,morni,E07000208,4,284,1,30,0,0,0,4,1,1,2,0,0,2,2,2,E01030383,1,2,3
451110227,497385,145301,-0.607561,51.198632,11/15/2021,nov,2,13:20:00,13,after,E07000216,6,0,6,30,3,6,0,0,1,1,2,0,0,1,3,2,E01030920,1,2,2
451110267,539170,152070,-0.00722,51.250823,11/12/2021,nov,6,8:45:00,8,morni,E07000215,6,0,6,40,0,0,0,0,1,1,1,0,0,1,3,2,E01030839,1,1,3
451110274,507943,170473,-0.448898,51.422998,11/15/2021,nov,2,17:10:00,17,after,E07000213,3,308,3,40,6,6,0,5,4,1,1,0,0,1,1,2,E01030721,2,2,3
451110283,493342,161870,-0.661089,51.348254,11/15/2021,nov,2,15:00:00,15,after,E07000214,6,0,6,30,3,6,0,0,1,1,1,0,0,2,1,2,E01030779,2,2,3
451110287,499541,149539,-0.575538,51.236357,11/15/2021,nov,2,17:25:00,17,after,E07000209,6,0,2,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030451,1,1,2
451110288,501028,171182,-0.548116,51.430645,11/15/2021,nov,2,18:02:00,18,eveni,E07000212,6,0,6,30,9,4,0,0,4,1,1,0,0,1,1,2,E01030667,1,2,3
451110308,520597,160250,-0.270451,51.32857,11/15/2021,nov,2,21:34:00,21,eveni,E07000208,3,24,6,30,6,6,0,0,4,1,1,0,0,1,1,2,E01030419,1,2,3
451110384,499345,159075,-0.575699,51.322113,11/15/2021,nov,2,15:00:00,15,after,E07000217,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030969,1,1,3
451110394,514025,162381,-0.364055,51.349077,11/14/2021,nov,1,18:15:00,18,eveni,E07000207,3,3,7,30,0,0,0,0,4,8,2,0,0,2,2,1,E01030309,2,2,3
451110475,516307,166627,-0.329915,51.386778,11/16/2021,nov,3,5:45:00,5,night,E07000207,3,307,6,30,6,4,0,0,4,7,1,0,0,1,1,2,E01030353,1,2,2
451110540,502257,163906,-0.532537,51.365023,11/16/2021,nov,3,8:40:00,8,morni,E07000212,3,320,6,30,0,0,0,4,1,1,1,0,0,1,3,2,E01030680,1,2,3
451110600,505669,160899,-0.484435,51.337369,11/16/2021,nov,3,8:03:00,8,morni,E07000217,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030946,1,2,3
451110700,485093,148005,-0.782804,51.224903,11/16/2021,nov,3,8:28:00,8,morni,E07000216,3,325,1,50,1,3,0,0,1,1,2,0,0,2,1,2,E01030893,1,2,3
451110739,524591,149008,-0.21707,51.226672,11/16/2021,nov,3,13:10:00,13,after,E07000211,6,0,6,60,9,6,0,0,1,1,1,0,0,2,1,2,E01030631,2,3,3
451110759,504877,172121,-0.492491,51.438387,11/16/2021,nov,3,9:05:00,9,morni,E07000213,3,30,3,40,9,6,0,0,1,9,1,0,0,1,2,1,E01030734,1,2,3
451110797,514984,158451,-0.351558,51.313561,11/16/2021,nov,3,16:38:00,16,after,E07000210,1,25,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030548,1,1,2
451110805,504510,151208,-0.503899,51.250473,11/16/2021,nov,3,16:42:00,16,after,E07000209,6,0,9,30,0,0,0,0,4,2,2,0,0,2,1,2,E01030440,1,1,2
451110812,490484,151171,-0.704824,51.252536,11/16/2021,nov,3,18:14:00,18,eveni,E07000209,3,323,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030465,1,1,3
451110876,488370,161695,-0.732505,51.347475,11/16/2021,nov,3,7:50:00,7,morni,E07000214,6,0,6,30,0,0,0,0,1,1,1,0,0,1,3,2,E01030787,1,2,3
451111003,511749,157557,-0.398234,51.306169,11/16/2021,nov,3,16:23:00,16,after,E07000207,1,25,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030302,1,2,3
451111020,508854,152677,-0.441234,51.262866,11/17/2021,nov,4,8:15:00,8,morni,E07000209,3,246,6,40,3,6,0,0,1,1,2,0,0,2,1,2,E01030441,1,3,3
451111274,504630,150452,-0.502401,51.243655,11/17/2021,nov,4,18:30:00,18,eveni,E07000209,3,25,6,60,0,0,0,0,6,1,1,0,0,2,1,2,E01030440,1,1,2
451111287,505892,162011,-0.480905,51.347323,11/17/2021,nov,4,15:47:00,15,after,E07000217,3,318,6,30,9,6,0,0,1,1,1,0,0,1,1,2,E01030949,1,2,3
451111327,501567,161020,-0.543267,51.339205,11/17/2021,nov,4,8:05:00,8,morni,E07000217,3,320,6,50,3,6,0,0,1,1,1,0,0,2,1,2,E01030965,1,2,3
451111330,485453,147586,-0.77775,51.221083,11/17/2021,nov,4,11:30:00,11,morni,E07000216,3,325,7,50,1,3,0,0,1,1,1,0,0,2,1,2,E01030902,2,2,3
451111396,528587,151846,-0.158855,51.251293,11/18/2021,nov,5,7:10:00,7,morni,E07000211,6,0,6,30,0,0,0,0,6,1,1,1,0,1,1,2,E01030610,1,2,3
451111436,516541,166869,-0.326474,51.388905,11/16/2021,nov,3,8:10:00,8,morni,E07000207,3,307,6,30,3,6,0,0,1,1,1,0,0,1,2,2,E01030350,1,2,2
451111675,524206,157734,-0.219552,51.305181,11/18/2021,nov,5,11:49:00,11,morni,E07000211,3,217,3,40,9,6,0,0,1,1,1,0,0,1,1,2,E01030592,1,2,3
451111696,507513,158494,-0.458697,51.315407,11/18/2021,nov,5,16:20:00,16,after,E07000209,3,3,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030458,3,2,3
451111710,520570,160630,-0.270709,51.331991,11/12/2021,nov,6,19:53:00,19,eveni,E07000208,3,24,6,30,0,0,0,0,4,2,2,0,0,1,1,2,E01030411,1,2,3
451111725,502269,166898,-0.531505,51.391915,11/18/2021,nov,5,14:30:00,14,after,E07000212,1,25,3,70,0,0,0,0,1,1,1,0,0,2,3,1,E01030677,1,2,3
451111904,502970,165446,-0.521854,51.378737,11/17/2021,nov,4,13:16:00,13,after,E07000212,3,320,6,40,0,0,0,0,1,1,1,0,0,1,3,2,E01030655,1,2,3
451112038,488858,132817,-0.732645,51.08779,11/19/2021,nov,6,14:00:00,14,after,E07000216,4,2131,6,30,0,0,0,0,1,1,1,0,0,1,1,2,E01030928,1,2,3
451112075,527962,143158,-0.170901,51.17335,11/18/2021,nov,5,8:15:00,8,morni,E07000211,3,23,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030588,1,3,3
451112088,505890,172423,-0.477831,51.440913,10/21/2021,oct,5,15:00:00,15,after,E07000213,6,0,6,30,6,6,0,0,1,1,1,0,0,1,1,2,E01030707,1,2,3
451112138,511804,157541,-0.39745,51.306015,11/20/2021,nov,7,1:10:00,1,night,E07000207,1,25,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030302,1,2,3
451112143,514792,167913,-0.351263,51.398645,11/18/2021,nov,5,14:00:00,14,after,E07000207,4,369,6,30,8,6,0,0,1,1,1,0,0,1,2,2,E01030326,1,1,3
451112233,499791,150778,-0.571613,51.247451,11/20/2021,nov,7,14:06:00,14,after,E07000209,3,320,3,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030450,1,2,3
451112356,503305,174844,-0.514306,51.463152,11/19/2021,nov,6,15:15:00,15,after,E07000213,1,25,3,70,0,0,0,0,1,1,1,0,0,2,2,1,E01030747,2,2,3
451112377,505947,171618,-0.477252,51.433667,11/21/2021,nov,1,9:00:00,9,morni,E07000213,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030715,1,2,3
451112416,539218,153061,-0.006148,51.259717,11/17/2021,nov,4,17:15:00,17,after,E07000215,6,0,6,30,0,0,0,1,4,8,1,0,0,1,2,2,E01030836,1,1,3
451112425,506508,161295,-0.472277,51.340772,11/21/2021,nov,1,10:50:00,10,morni,E07000217,3,245,1,30,1,3,0,0,1,1,2,0,0,1,3,2,E01030950,1,2,3
451112429,503387,150859,-0.520086,51.24754,11/21/2021,nov,1,15:00:00,15,after,E07000209,3,25,1,50,1,3,0,0,1,1,1,0,0,2,1,2,E01030440,1,1,3
451112430,505302,174240,-0.485749,51.457355,11/21/2021,nov,1,13:30:00,13,after,E07000213,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030743,1,2,3
451112475,504634,166081,-0.497767,51.38414,11/21/2021,nov,1,19:30:00,19,eveni,E07000212,3,317,6,30,0,0,0,0,4,1,1,0,0,1,1,2,E01030652,1,2,3
451112478,492812,163029,-0.668395,51.35876,11/20/2021,nov,7,18:35:00,18,eveni,E07000214,1,3,3,70,0,0,0,0,6,1,2,0,0,2,1,1,E01030809,1,3,2
451112483,528102,150784,-0.166181,51.241857,11/12/2021,nov,6,22:09:00,22,eveni,E07000211,3,23,6,30,3,6,0,5,4,1,2,0,6,1,1,2,E01030612,1,1,2
451112488,486532,158364,-0.759698,51.317814,11/21/2021,nov,1,18:13:00,18,eveni,E07000214,3,331,1,60,0,0,0,0,4,1,1,0,0,2,1,2,E01030805,1,2,3
451112489,490696,162742,-0.69885,51.356521,11/21/2021,nov,1,21:45:00,21,eveni,E07000214,3,30,6,40,6,6,0,8,4,1,1,0,0,2,1,2,E01030760,1,2,3
451112495,501721,168296,-0.538978,51.40458,11/20/2021,nov,7,17:36:00,17,after,E07000212,1,25,7,70,0,0,0,0,4,1,1,0,0,1,1,1,E01030685,2,2,3
451112835,490434,161548,-0.702914,51.345829,11/21/2021,nov,1,16:45:00,16,after,E07000214,1,3,3,70,0,0,0,0,6,1,1,0,0,2,1,1,E01030760,3,3,3
451112839,501640,168561,-0.540066,51.406976,11/21/2021,nov,1,20:40:00,20,eveni,E07000212,1,25,3,70,0,0,0,0,4,1,1,0,0,2,1,1,E01030685,2,2,3
451112890,512146,164559,-0.39034,51.369027,11/22/2021,nov,2,14:21:00,14,after,E07000207,6,0,6,20,0,0,0,0,1,1,1,0,0,1,3,2,E01030312,1,2,2
451112892,534457,156632,-0.072995,51.292951,11/21/2021,nov,1,14:25:00,14,after,E07000215,4,2208,6,30,0,0,0,8,1,1,1,0,0,1,1,2,E01030851,2,3,3
451112897,498908,159947,-0.581726,51.330028,11/22/2021,nov,2,15:25:00,15,after,E07000217,6,0,6,50,3,6,0,0,1,1,1,0,0,1,1,2,E01030967,2,2,3
451112950,499370,153345,-0.576931,51.2706,11/22/2021,nov,2,21:03:00,21,eveni,E07000209,3,320,6,40,0,0,0,0,6,1,1,0,0,2,1,2,E01030504,1,2,2
451112952,536804,152901,-0.040783,51.258863,11/22/2021,nov,2,23:23:00,23,eveni,E07000215,1,25,3,70,0,0,0,0,6,1,1,0,0,2,1,1,E01030838,2,2,3
451112954,527864,147933,-0.170604,51.216287,11/18/2021,nov,5,12:00:00,12,after,E07000211,6,0,6,40,9,3,0,0,1,1,1,0,0,1,1,2,E01030571,1,2,3
451113132,528377,143936,-0.16469,51.180249,11/22/2021,nov,2,16:30:00,16,after,E07000211,3,23,3,30,9,3,0,0,1,1,1,0,0,1,3,2,E01030587,1,1,3
451113199,510693,165883,-0.410793,51.381212,11/20/2021,nov,7,11:20:00,11,morni,E07000207,6,0,6,30,0,0,0,0,1,1,1,0,0,1,2,2,E01030368,1,2,3
451113238,509320,158469,-0.432787,51.314838,11/22/2021,nov,2,13:53:00,13,after,E07000207,1,25,3,70,0,0,0,0,1,1,1,0,0,2,1,1,E01030302,1,2,3
451113290,496981,148741,-0.612412,51.229624,11/23/2021,nov,3,10:00:00,10,morni,E07000209,3,31,6,40,0,0,0,0,1,1,1,0,0,1,1,2,E01030448,1,1,2
451113384,489254,160213,-0.720187,51.334014,11/23/2021,nov,3,10:45:00,10,morni,E07000214,3,325,6,40,0,0,0,0,1,1,2,0,0,1,1,2,E01030789,1,1,3
451113389,500490,158376,-0.559469,51.315629,11/23/2021,nov,3,14:20:00,14,after,E07000217,3,320,3,30,9,6,0,0,1,1,1,0,0,1,2,2,E01030993,1,2,3
451113392,516370,149445,-0.334609,51.232333,11/23/2021,nov,3,6:10:00,6,morni,E07000210,6,0,6,30,9,6,0,0,4,1,1,0,0,1,3,2,E01030534,1,2,2
451113397,527038,160895,-0.177822,51.332965,11/23/2021,nov,3,14:51:00,14,after,E07000211,3,2022,6,40,3,6,0,0,1,1,1,0,0,1,1,2,E01030565,1,2,3
451113413,508866,165142,-0.437262,51.374905,11/23/2021,nov,3,17:10:00,17,after,E07000207,3,3050,6,30,3,6,0,4,4,1,1,0,0,1,3,2,E01030339,1,2,3
451113427,499437,153137,-0.576029,51.268718,11/23/2021,nov,3,17:25:00,17,after,E07000209,3,320,6,40,3,6,0,0,4,1,1,0,0,2,1,2,E01030504,1,2,3
451113482,536847,157548,-0.038388,51.300614,11/22/2021,nov,2,15:25:00,15,after,E07000215,6,0,3,30,0,0,0,0,1,1,2,0,2,2,1,2,E01030861,1,1,3
451113547,510150,155901,-0.421674,51.291596,11/5/2021,nov,6,8:40:00,8,morni,E07000209,6,0,6,30,0,0,0,0,1,1,1,0,0,2,1,2,E01030443,3,2,3
451113610,519173,161080,-0.290602,51.336329,11/24/2021,nov,4,9:26:00,9,morni,E07000208,4,1,6,40,1,4,0,0,1,1,2,0,0,2,1,2,E01030402,1,1,3
451113660,500872,157614,-0.554204,51.308711,11/23/2021,nov,3,18:15:00,18,eveni,E07000217,6,0,6,30,0,0,0,0,4,1,1,0,0,1,3,2,E01030972,1,2,3
451113735,525014,159262,-0.207432,51.318737,11/24/2021,nov,4,11:30:00,11,morni,E07000211,6,0,6,30,3,6,0,4,1,1,1,0,0,1,1,2,E01030559,2,2,3
451113857,500832,158163,-0.554623,51.313654,11/24/2021,nov,4,13:52:00,13,after,E07000217,6,0,6,30,3,6,0,0,1,1,1,0,0,1,1,2,E01030990,2,2,2
451113955,502063,158498,-0.53687,51.316445,11/9/2021,nov,3,9:35:00,9,morni,E07000217,4,382,6,40,0,0,0,0,1,1,1,0,0,1,2,2,E01030989,1,1,3
